ID;Text;Question;Answer
2931;Del mismo modo, es importante destacar el comportamiento de nuestros hoteles situados en el norte del país, ya que el número de turistas extranjeros creció significativamente en Bilbao, mientras que ciudades como La Coruña, Gijón y León se beneficiaron del incremento de la demanda por parte de turistas nacionales.;¿Por qué es importante destacar el comportamiento de los hoteles situados en el norte del país?;el número de turistas extranjeros creció significativamente en Bilbao, mientras que ciudades como La Coruña, Gijón y León incremento de la demanda por parte turi nacionales
2363;"Dicho esto, por un lado y a pesar de la complicada situación existente en el país, nuestros hoteles urbanos crecieron a un nivel de dígito bajo gracias al fantástico comportamiento de nuestros hoteles situados en Madrid, siendo ejemplos significativos el Gran Meliá Fénix, el ME Madrid y el Gran Meliá Palacio de los Duques, el cual fue nombrado ""Mejor Hotel de Europa"" dentro de su categoría en los últimos International Hotels Awards.";¿A qué es debido que los hoteles urbanos crecieran a un nivel de dígito bajo?;la complicada situación existente en el país fantástico comportamiento de nuestros hoteles situados en Madrid
2135;"• En gran medida, el compromiso logrado en los alumnos se ha generado gracias a la implicación de los empleados de Prosegur en el proceso. Los estudiantes consideran que los voluntarios son un referente de valores y comportamiento para ellos, haciendo especial énfasis en su ""modo de hacer"".";¿Qué ha permitido generar el compromiso en los alumnos?;la implicación de los empleados de Prosegur en el proceso
185;Las perspectivas son francamente positivas aunque existen algunas incertidumbres, como consecuencia del abultado endeudamiento del sector público y privado, de la elevada tasa de paro o de los problemas que están sufriendo las grandes economías europeas y emergentes.;Las perspectivas son francamente positivas aunque existen algunas incertidumbres, ¿por qué?;abultado endeudamiento del sector público y privado, de la elevada tasa de paro o de los problemas que están sufriendo las grandes economías europeas y emergentes
2895;"En octubre, Europa FM estrenó además el programa Europlay, con Quique Peinado y Kiko Béjar al mando de un branded content dirigido a gamers y no tan gamers, porque, como dicen los presentadores, ""ahora el raro es el que no juega"".";¿Por qué Europa FM estrenó un programa dirigido a gamers y no tan gamers?;"presentado, ""ahora el raro es el que no juega"""
4134;El ecodiseño no sólo es aplicable a los productos fabricados, sino también a los procesos de fabricación ya que implica también una reducción de costes, el aumento de la competitividad, la innovación de los productos, el cumplimiento de los requisitos de la legislación medioambiental y la mejora de la imagen del producto y de la organización.;¿Cuáles son las consecuencias de que el ecodiseño sea aplicable a los productos fabricados y los procesos de fabricación?;una reducción de costes, el aumento de la competitividad, la innovación de los productos, el cumplimiento de los requisitos de la legislación medioambiental y la mejora de la imagen del producto y de la organización
953;A raíz de la recompra de acciones propias, la autocartera se incrementa en el año hasta el nivel de 9,66%. El restante 45,13% es capital en bolsa, free-float, con un perfil de inversor mayoritariamente internacional.;¿Qué ha ocurrido a raíz de la recompra de acciones propias?;la autocartera se incrementa en el año hasta el nivel de 9,66%
4369;El ebitda de Costa Rica aumenta un 39,0% (19,7% sin considerar el efecto tipo de cambio) como consecuencia de la entrada en operación de Torito a partir del mayo de 2015.;¿Qué supone la entrada en operación de Torito a partir del mayo de 2015?;El ebitda de Costa Rica aumenta un 39,0% (19,7% sin considerar el efecto tipo de cambio)
3350;El consejo de Administración examinó los hechos que se le imputaban al Sr.Carceller a raíz de una comunicación enviada por dicho consejero y estimó que no procedía adoptar medida alguna.;¿Qué llevó al consejo de Administración a examinar los hechos que se le imputaban al Sr.Carceller?;una comunicación enviada por dicho consejero y estimó que no procedía adoptar medida alguna
86;El foco en estos últimos años fue la atracción del talento joven, y por ello la Compañía asistió a ferias de empleo en diferentes universidades, a congresos internacionales de empleo y centros de formación profesional.;El foco en estos últimos años fue la atracción del talento joven, ¿qué ha supuesto?;la Compañía asistió a ferias de empleo en diferentes universidades, a congresos internacionales de empleo y centros de formación profesional
3493;España La mayoría de las medidas regulatorias de la reforma eléctrica y gasística ya han sido realizadas a lo largo del 2013 y 2014, por lo que no se espera déficit tarifario para el 2014. Se ha creado un fondo de eficiencia energética mediante el cual, todas las energías (electricidad, gas y gasolinas) aportan proporcionalmente a su demanda los costes de implementación del objetivo europeo de eficiencia energética para 2020. Se mantiene una tarifa regulada a la que pueden acogerse cerca del 90% de los consumidores.;¿Cuál es la causa de que se espere déficit tarifario para el 2014?;La mayoría de las medidas regulatorias de la reforma eléctrica y gasística ya han sido realizadas a lo largo del 2013 y 2014
3219;Pese a que se estima una disminución de la producción en la campaña 2017/18 respecto a la anterior de aproximadamente un 36% en Canadá y un 47% en Estados Unidos, se prevé que dicha disminución se compense con el incremento en el resto del mundo y una mejora de calidad, por lo que los precios han vuelto a reconducirse después de verano.;¿Qué consecuencia ha tenido que dicha disminución se compense con el incremento en el resto del mundo y una mejora de calidad?;los precios han vuelto a reconducirse después de verano
1004;Pese a contar con tres canales menos que con los que comenzamos 2014 y dos menos que nuestro principal competidor, como consecuencia de la ya conocida sentencia del Tribunal Supremo, Atresmedia Televisión ha cerrado el año con un 27,7% de cuota de pantalla, ha conseguido liderar la franja de la Tarde, una de las más relevantes, con un 30,4%, y cuenta con el porcentaje más alto de éxitos del mercado.;¿Qué ha generado la ya conocida sentencia del Tribunal Supremo?;contar con tres canales menos que con los que comenzamos 2014 y dos menos que nuestro principal competidor Atresmedia Televisión ha cerrado el año con un 27,7% de cuota de pantalla, ha conseguido liderar la franja de la Tarde, una de las más relevantes, con un 30,4%, y cuenta con el porcentaje más alto de éxitos del mercado
4528;En 2014 se ha recuperado el riesgo crediticio con personas físicas, que crece un 1,3% como consecuencia principalmente de la reactivación del crédito hipotecario vivienda, en la que Bankinter está jugando un papel protagonista.;¿Principalmente a raíz de qué se ha recuperado el riesgo crediticio con personas físicas en 2014?;la reactivación del crédito hipotecario vivienda
3696;Además, con esta inversión se benefició a un 20% más de personas (888.508 beneficiarios directos) gracias a la optimización, el aprovechamiento de sinergias, la mayor implicación de los empleados, la minimización de costes accesorios y la mejora de la gestión.;¿Cuáles son los motivos que explican que esta inversión beneficiara a un 20% más de personas?;la optimización, el aprovechamiento de sinergias, la mayor implicación de los empleados, la minimización de costes accesorios y la mejora de la gestión
